from,to
418682,3211279
418682,3211330
418682,3211336
418682,3211423
418682,3211429
418682,3211437
418682,3211447
418682,3211457
418682,3211466
418682,3211475
418682,3211484
418682,3211495
418682,3211510
418682,3211514
418682,3211523
418682,3211540
418682,3211549
418682,3211555
418682,3211562
418682,3211570
418682,3211578
418682,3283549
418682,3283555
418682,3283564
418682,3283572
418682,3283581
418682,3283594
418682,3283602
418682,3283617
418682,3283629
418682,3283646
418682,3283660
418682,3283735
418682,3283739
418682,3283826
418682,3283836
418682,3283847
418682,3283856
418682,3283866
418682,3283874
418682,3283884
418682,3283893
418682,3283915
418682,3283930
418682,3283935
418682,3283946
418682,3283965
418682,3283978
418682,3283988
418682,3283999
418682,3284008
418682,3284022
418682,3331185
418682,3447019
418682,3603437
418682,3674975
418682,3682045
418682,3682048
418682,3682054
418682,3682060
418682,3682064
418682,3682069
418682,3682076
418682,3682081
418682,3682086
418682,3682095
418682,3682099
418682,3682151
418682,3682154
418682,3682212
418682,3682219
418682,3682226
418682,3682232
418682,3682238
418682,3682243
418682,3682248
418682,3682252
418682,3682256
418682,3682262
418682,3682265
418682,3682274
418682,3682278
418682,3682283
418682,3682288
418682,3682295
418682,3682300
418682,3712597
418682,3712600
418682,3712606
418682,3712637
418682,3712641
418682,3712649
418682,3712654
418682,3712659
418682,3712664
418682,3712670
418682,3712678
418682,3712736
418682,3712739
418682,3712809
418682,3712815
418682,3712822
418682,3712827
418682,3712833
418682,3712838
418682,3712843
418682,3712849
418682,3712856
418682,3712864
418682,3712870
418682,3712876
418682,3712886
418682,3712891
418682,3712914
418682,3712921
418682,3712933
418682,3712940
418682,4023070
418682,4529911
418682,4529915
418682,4529923
418682,4530075
418682,4530083
418682,4530091
418682,4530099
418682,4530110
418682,4530118
418682,4530125
418682,4530134
418682,4530182
418682,4530185
418682,4530255
418682,4530263
418682,4530271
418682,4530280
418682,4530288
418682,4530296
418682,4530304
418682,4530312
418682,4530319
418682,4530332
418682,4530335
418682,4530349
418682,4530357
418682,4530365
418682,4530374
418682,4530382
418682,4530392
418682,4696900
418682,4869756
418682,5300727
418682,5302153
418682,5390315
418682,5596263
418682,5596267
418691,36493
418691,36631
418691,36811
418691,37013
418691,38572
418691,38771
418691,39158
418691,39347
418691,39549
418691,39752
418691,39973
418691,40168
418691,40382
418691,40612
418691,40804
418691,40964
418691,41134
418691,41298
418691,41461
418691,41644
418691,41863
418691,42119
418691,42392
418691,42663
418691,43225
418691,43500
418691,43747
418691,44051
418691,44311
418691,44590
418691,44868
418691,45466
418691,45833
418691,46142
418691,46477
418691,46802
418691,47176
418691,47506
418691,47849
418691,48255
418691,48677
418691,49085
418691,49544
418691,49976
418691,50448
418691,50921
418691,51374
418691,52309
418691,52772
418691,53222
418691,53729
418691,54267
418691,54767
418691,55340
418691,55891
418691,56460
418691,57000
418691,57544
418691,58730
418691,59375
418691,60149
418691,60956
418691,61676
418691,62504
418691,63375
418691,64233
418691,65064
418691,66877
418691,72989
418691,75323
418691,76573
418691,77935
418691,79583
418691,81615
418691,84707
418691,88822
418691,206622
418691,336502
418691,418279
418691,418291
418691,418301
418691,418310
418691,418320
418691,418329
418691,418337
418691,418346
418691,418357
418691,418367
418691,418381
418691,418442
418691,418448
418691,418521
418691,418531
418691,418542
418691,418552
418691,418562
418691,418576
418691,418588
418691,418598
418691,418607
418691,418624
418691,418628
418691,418649
418691,418658
418691,418668
418691,418682
418691,418706
418691,472437
418691,499026
418691,499029
418691,499037
418691,499043
418691,499048
418691,499053
418691,499059
418691,499080
418691,499086
418691,499091
418691,499099
418691,499144
418691,499149
418691,499221
418691,499226
418691,499231
418691,499236
418691,499241
418691,499246
418691,499251
418691,499256
418691,499266
418691,499275
418691,499278
418691,499286
418691,499294
418691,499299
418691,499304
418691,499309
418691,499315
418691,499321
418691,590720
418691,1331423
418691,1331427
418691,1331432
418691,1331438
418691,1331443
418691,1331447
418691,1331452
418691,1331456
418691,1331460
418691,1331465
418691,1331472
418691,1331520
418691,1331524
418691,1331619
418691,1331626
418691,1331630
418691,1331646
418691,1331651
418691,1331656
418691,1331661
418691,1331666
418691,1331669
418691,1331674
418691,1331681
418691,1331687
418691,1331693
418691,1331701
418691,1331710
418691,1331717
418691,1546825
418691,1715227
418691,1715231
418691,1715237
418691,1715245
418691,1715252
418691,1715261
418691,1715269
418691,1715283
418691,1715289
418691,1715298
418691,1715307
418691,1715348
418691,1715352
418691,1715427
418691,1715434
418691,1715441
418691,1715449
418691,1715455
418691,1715462
418691,1715472
418691,1715478
418691,1715492
418691,1715504
418691,1715512
418691,1715521
418691,1715532
418691,1715538
418691,1715544
418691,1770603
418691,1804986
418691,2040703
418691,2152782
418691,2370447
418691,2437900
418691,2496661
418691,2496667
418691,2496674
418691,2496681
418691,2496688
418691,2496695
418691,2496701
418691,2496709
418691,2496716
418691,2496723
418691,2496731
418691,2496779
418691,2496784
418691,2496860
418691,2496868
418691,2496874
418691,2496881
418691,2496888
418691,2496894
418691,2496900
418691,2496909
418691,2496917
418691,2496926
418691,2496930
418691,2496936
418691,2496947
418691,2496956
418691,2496965
418691,2496972
418691,2496979
418691,2496986
418691,2497500
418691,2638811
418691,2638816
418691,2638823
418691,2638833
418691,2638839
418691,2638846
418691,2638853
418691,2638860
418691,2638868
418691,2638875
418691,2638883
418691,2638928
418691,2638932
418691,2639028
418691,2639039
418691,2639048
418691,2639057
418691,2639064
418691,2639071
418691,2639079
418691,2639086
418691,2639092
418691,2639102
418691,2639106
418691,2639112
418691,2639122
418691,2639130
418691,2639137
418691,2639144
418691,2639166
418691,2639173
418691,2640555
418691,2640560
418691,2640573
418691,2640583
418691,2640592
418691,2640602
418691,2640611
418691,2640621
418691,2640630
418691,2640639
418691,2640650
418691,2640693
418691,2640698
418691,2640775
418691,2640781
418691,2640789
418691,2640795
418691,2640803
418691,2640814
418691,2640820
418691,2640826
418691,2640832
418691,2640848
418691,2640854
418691,2640867
418691,2640883
418691,2640891
418691,2640902
418691,2640910
418691,2640918
418691,2724948
418691,3211200
418691,3211204
418691,3211209
418691,3211227
418691,3211233
418691,3211238
418691,3211248
418691,3211256
418691,3211265
418691,3211271
418691,3211279
418691,3211330
418691,3211336
418691,3211423
418691,3211429
418691,3211437
418691,3211447
418691,3211457
418691,3211466
418691,3211475
418691,3211484
418691,3211495
418691,3211510
418691,3211514
418691,3211523
418691,3211540
418691,3211549
418691,3211555
418691,3211562
418691,3211570
418691,3211578
418691,3283549
418691,3283555
418691,3283564
418691,3283572
418691,3283581
418691,3283594
418691,3283602
418691,3283617
418691,3283629
418691,3283646
418691,3283660
418691,3283735
418691,3283739
418691,3283826
418691,3283836
418691,3283847
418691,3283856
418691,3283866
418691,3283874
418691,3283884
418691,3283893
418691,3283915
418691,3283930
418691,3283935
418691,3283946
418691,3283965
418691,3283978
418691,3283988
418691,3283999
418691,3284008
418691,3284022
418691,3563041
418691,3569235
418691,3603437
418691,3674975
418691,3682045
418691,3682048
418691,3682054
418691,3682060
418691,3682064
418691,3682069
418691,3682076
418691,3682081
418691,3682086
418691,3682095
418691,3682099
418691,3682151
418691,3682154
418691,3682212
418691,3682219
418691,3682226
418691,3682232
418691,3682238
418691,3682243
418691,3682248
418691,3682252
418691,3682256
418691,3682262
418691,3682265
418691,3682274
418691,3682278
418691,3682283
418691,3682288
418691,3682295
418691,3682300
418691,3712597
418691,3712600
418691,3712606
418691,3712637
418691,3712641
418691,3712649
418691,3712654
418691,3712659
418691,3712664
418691,3712670
418691,3712678
418691,3712736
418691,3712739
418691,3712809
418691,3712815
418691,3712822
418691,3712827
418691,3712833
418691,3712838
418691,3712843
418691,3712849
418691,3712856
418691,3712864
418691,3712870
418691,3712876
418691,3712886
418691,3712891
418691,3712914
418691,3712921
418691,3712933
418691,3712940
418691,3825531
418691,3942619
418691,4002688
418691,4046884
418691,4529911
418691,4529915
418691,4529923
418691,4530075
418691,4530083
418691,4530091
418691,4530099
418691,4530110
418691,4530118
418691,4530125
418691,4530134
418691,4530182
418691,4530185
418691,4530255
418691,4530263
418691,4530271
418691,4530280
418691,4530288
418691,4530296
418691,4530304
418691,4530312
418691,4530319
418691,4530332
418691,4530335
418691,4530349
418691,4530357
418691,4530365
418691,4530374
418691,4530382
418691,4530392
418691,4681238
418691,4693429
418691,4696900
418691,4869756
418691,4942960
418691,5025110
418691,5300058
418691,5300727
418691,5302153
418691,5306799
418691,5596263
418691,5596267
418706,36372
418706,36493
418706,36631
418706,36811
418706,37013
418706,38572
418706,38771
418706,39158
418706,39347
418706,39549
418706,39752
418706,39973
418706,40168
418706,40382
418706,40612
418706,40804
418706,40964
418706,41134
418706,41298
418706,41461
418706,41644
418706,41863
418706,42119
418706,42392
418706,42663
418706,42967
418706,43225
418706,43500
418706,43747
418706,44051
418706,44311
418706,44590
418706,45172
418706,45466
418706,45833
418706,46142
418706,46477
418706,46802
418706,47176
418706,47506
418706,47849
418706,48255
418706,48677
418706,49085
418706,49544
418706,49976
418706,50448
418706,50921
418706,51374
418706,51822
418706,52309
418706,52772
418706,53222
418706,53729
418706,54267
418706,54767
418706,55891
418706,56460
418706,57000
418706,57544
418706,58145
418706,59375
418706,60149
418706,60956
418706,63375
418706,64233
418706,65064
418706,65954
418706,66877
418706,74165
418706,75323
418706,76573
418706,77935
418706,79583
418706,81615
418706,84707
418706,88822
418706,336502
418706,418279
418706,418291
418706,418301
418706,418310
418706,418320
418706,418329
418706,418337
418706,418346
418706,418357
418706,418367
418706,418381
418706,418442
418706,418448
418706,418521
418706,418531
418706,418542
418706,418552
418706,418562
418706,418576
418706,418588
418706,418598
418706,418607
418706,418624
418706,418628
418706,418649
418706,418658
418706,418668
418706,418682
418706,418691
418706,499026
418706,499029
418706,499037
418706,499043
418706,499048
418706,499053
418706,499059
418706,499080
418706,499086
418706,499091
418706,499099
418706,499144
418706,499149
418706,499221
418706,499226
418706,499231
418706,499236
418706,499241
418706,499246
418706,499251
418706,499256
418706,499266
418706,499275
418706,499278
418706,499286
418706,499294
418706,499299
418706,499304
418706,499309
418706,499315
418706,499321
418706,896161
418706,1025249
418706,1128094
418706,1165699
418706,1331423
418706,1331427
418706,1331432
418706,1331438
418706,1331443
418706,1331447
418706,1331452
418706,1331456
418706,1331460
418706,1331465
418706,1331472
418706,1331520
418706,1331524
418706,1331619
418706,1331626
418706,1331630
418706,1331646
418706,1331651
418706,1331656
418706,1331661
418706,1331666
418706,1331669
418706,1331674
418706,1331681
418706,1331687
418706,1331693
418706,1331701
418706,1331710
418706,1331717
418706,1351346
418706,1546825
418706,1601519
418706,1650573
418706,1715227
418706,1715231
418706,1715237
418706,1715245
418706,1715252
418706,1715261
418706,1715269
418706,1715283
418706,1715289
418706,1715298
418706,1715307
418706,1715348
418706,1715352
418706,1715427
418706,1715434
418706,1715441
418706,1715449
418706,1715455
418706,1715462
418706,1715472
418706,1715478
418706,1715492
418706,1715504
418706,1715512
418706,1715521
418706,1715532
418706,1715538
418706,1715544
418706,1804986
418706,1948883
418706,2496661
418706,2496667
418706,2496674
418706,2496681
418706,2496688
418706,2496695
418706,2496701
418706,2496709
418706,2496716
418706,2496723
418706,2496731
418706,2496779
418706,2496784
418706,2496860
418706,2496868
418706,2496874
418706,2496881
418706,2496888
418706,2496894
418706,2496900
418706,2496909
418706,2496917
418706,2496926
418706,2496930
418706,2496936
418706,2496947
418706,2496956
418706,2496965
418706,2496972
418706,2496979
418706,2496986
418706,2497500
418706,2638811
418706,2638816
418706,2638823
418706,2638833
418706,2638839
418706,2638846
418706,2638853
418706,2638860
418706,2638868
418706,2638875
418706,2638883
418706,2638928
418706,2638932
418706,2639028
418706,2639039
418706,2639048
418706,2639057
418706,2639064
418706,2639071
418706,2639079
418706,2639086
418706,2639092
418706,2639102
418706,2639106
418706,2639112
418706,2639122
418706,2639130
418706,2639137
418706,2639144
418706,2639166
418706,2639173
418706,2640555
418706,2640560
418706,2640573
418706,2640583
418706,2640592
418706,2640602
418706,2640611
418706,2640621
418706,2640630
418706,2640639
418706,2640650
418706,2640693
418706,2640698
418706,2640775
418706,2640781
418706,2640789
418706,2640795
418706,2640803
418706,2640814
418706,2640820
418706,2640826
418706,2640832
418706,2640848
418706,2640854
418706,2640867
418706,2640883
418706,2640891
418706,2640902
418706,2640910
418706,2640918
418706,3072654
418706,3098344
418706,3211200
418706,3211204
418706,3211209
418706,3211227
418706,3211233
418706,3211238
418706,3211248
418706,3211256
418706,3211265
418706,3211271
418706,3211279
418706,3211330
418706,3211336
418706,3211423
418706,3211429
418706,3211437
418706,3211447
418706,3211457
418706,3211466
418706,3211475
418706,3211484
418706,3211495
418706,3211510
418706,3211514
418706,3211523
418706,3211540
418706,3211549
418706,3211555
418706,3211562
418706,3211570
418706,3211578
418706,3283549
418706,3283555
418706,3283564
418706,3283572
418706,3283581
418706,3283594
418706,3283602
418706,3283617
418706,3283629
418706,3283646
418706,3283660
418706,3283735
418706,3283739
418706,3283826
418706,3283836
418706,3283847
418706,3283856
418706,3283866
418706,3283874
418706,3283884
418706,3283893
418706,3283915
418706,3283930
418706,3283935
418706,3283946
418706,3283965
418706,3283978
418706,3283988
418706,3283999
418706,3284008
418706,3284022
418706,3512739
418706,3569235
418706,3674975
418706,3682045
418706,3682048
418706,3682054
418706,3682060
418706,3682064
418706,3682069
418706,3682076
418706,3682081
418706,3682086
418706,3682095
418706,3682099
418706,3682151
418706,3682154
